game_id,team,season,win,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14
S23G01N52,부산KT,2013-2014,0,-4.354183571542063,0.46705986323870274,-0.16115225680441203,0.8363173091215617,-0.24024047694335224,1.8116946169868937,1.1412529533537725,-1.1202794485677459,-1.4258336460169154,1.7956443647087317,-0.9382717905119535,0.4377373261163023,0.3130793429292898,-0.04473275441113421
S23G01N55,부산KT,2013-2014,1,-0.7794985516162698,1.0091300634298865,-0.22809226883035327,0.09692425898178549,-2.4388334528055418,1.697971332034313,0.2928906947512722,0.04289274261493503,-0.48779921592905146,0.5346978266854047,-0.771192891838298,0.4540264184815238,-0.5235034008034569,0.42099237079576807
S23G01N60,부산KT,2013-2014,0,-2.1820065684484207,1.9583816299027406,-0.7998703091560732,1.6759183295634112,-1.0179084529719105,2.3397391664627576,1.478007153807433,0.8008977713677039,0.2578211825847215,1.277616352497724,-1.240060309350325,-0.2698786758619493,-0.43218301503471157,-0.13788611781324428
S23G01N67,부산KT,2013-2014,0,-3.2271119759680773,-0.7501641547086095,-0.9967651357779427,-0.447710605466899,-0.85169515765003,-1.5524696474885522,0.09893486648955187,-1.3295344306197472,-0.1533853960933428,0.2665595459619939,-1.103973681132535,0.4024597296256067,0.3225914415580303,-0.07912261723489532
S23G01N71,부산KT,2013-2014,1,-2.285200581542463,1.1639386968656844,-0.8210836270164622,0.9901713989622064,0.9932761037660895,1.008499138598043,2.162334054745489,0.013300907517114366,1.1155678214705176,-0.49719808461557863,0.024937105154161605,-0.23580340036526506,-0.7991022564927289,0.06957860856321386
S23G01N77,부산KT,2013-2014,0,-2.4982684633046612,0.7072726280746701,0.5778193433003653,1.1417978640212958,-0.16974400023261355,-1.3035196077548896,-0.32703684999913973,0.8701881078744317,0.6700028154691526,0.37159870911744053,-0.7647776020941977,-0.4353583225514845,-0.38287028243352633,0.14970608935720917
S23G01N81,부산KT,2013-2014,1,0.6508380079038518,-0.03207487815497901,1.3787112716025396,1.3396246802506255,-1.3729894208727644,-1.7928360210284937,2.9715300290762277,0.962483908342229,-0.9477531267063999,0.02924432671907409,-0.8733723754831757,-0.20878464577289899,-0.23742805816475765,0.09742178023036104
S23G01N88,부산KT,2013-2014,0,-1.7232556991942674,-0.27482829419931426,-0.40898900317636816,0.9251181700233703,-1.9259325524355524,-0.7063712050309633,-0.960389482328692,-1.4984038245835722,-0.25518759049726547,-0.48013469673535164,-2.980264507387769,-0.8589525510973735,0.4001701551488028,-0.12450205810035954
S23G01N92,부산KT,2013-2014,1,-2.124458683147833,3.0651488926591175,-2.1078762123967905,-0.46287210885107855,-0.6824704563302321,-0.265619627891255,2.2299405116428836,1.1010483010731953,-0.12713245161930908,0.6572429942201766,-0.32754494685973506,-0.8841836949603097,-0.6319453837675045,0.11104150735864854
S23G01N96,부산KT,2013-2014,1,1.5685406566437519,2.008056483110168,-1.4162129234190355,-0.054777614292890034,-3.747647371009236,1.9863744090076738,-2.037770478487666,0.6512633045991713,-0.4565132592514567,-0.3212537243955845,-0.5653834667633988,-0.6460584031845195,-0.09749366364037242,0.2844946008405206
S23G01N99,부산KT,2013-2014,0,-2.9090812305218776,0.3936213837825533,1.739303978058291,0.32825454969329504,0.3281264247359194,0.7565782043041334,2.0956562985889478,0.3539241764036719,1.4604102317587309,-0.9584953132335176,-0.2729518257251238,0.3435285395312624,-0.03583691404594148,-0.008021026721853407
S23G01N105,부산KT,2013-2014,1,-1.5746349835806892,1.4420985948870422,-2.6513043854920566,0.1286931260662214,-0.8146672398535059,0.05713232988531952,0.22202568326458055,2.347272715113393,-0.029678868771895666,-1.1500234124274051,0.7491775399168995,-0.2635928990439409,-0.25219971805644975,-0.31409944896664876
S23G01N113,부산KT,2013-2014,1,0.31427584713287576,1.0595153935969948,-0.8792784481140354,1.006118301753091,-1.5145012146620365,2.1744774217578575,0.026669995868810907,-1.1253587955098954,-0.48140683232187576,0.07162942453101584,-1.0534767076051301,0.11165240238617671,0.0507613525608581,0.44948874460267846
S23G01N117,부산KT,2013-2014,0,-2.0494601287378917,0.5263963904920075,-0.7920478559296327,-0.2677575733064944,0.3234497696872483,-0.06825556711043276,0.3884088608689809,0.7795871998002626,-1.926416914758523,0.46041219244816256,-0.9717993818696198,-0.2138161371211575,-0.44480112855986564,0.08080249971564536
S23G01N123,부산KT,2013-2014,0,-4.636980650203635,-0.7624014955657838,0.7773594275311227,1.6340331975295614,-0.34280034973606194,-0.5125636357865181,1.4908545047482935,-0.7496695869928982,0.9039916111143999,0.616332374914382,-0.9209644453543983,0.6726158357409551,-0.055086959236424524,0.6093144987743125
S23G01N132,부산KT,2013-2014,0,-1.7585930459554766,0.23091111070324488,-0.3864439033499456,1.0941690481095045,-1.173089602182771,1.5601333126316752,-0.5788948436406725,-1.2721038163606642,0.21656881826704183,-0.9106370218614412,-0.6648935913562185,0.15736795162261966,-0.22211527503553824,-0.041745306760091305
S23G01N135,부산KT,2013-2014,0,-3.0819640807294535,1.8846336713561174,0.813795893348168,-1.1690018535230478,-1.7790245711229178,0.6666176227649971,0.5527482319205631,0.49375963971185066,0.13435517053263105,0.6115613203762843,-1.0981032908319401,1.2751097941061922,-0.5008343479923877,0.26260868994045555
